   4.9999998882412910E-003   2.9139527562529346     
   1.4999999664723873E-002   16.866644189134632     
   2.4999999441206455E-002   26.636956371865061     
   3.4999999217689037E-002   24.065821586936000     
   4.4999998994171619E-002   14.329791201337960     
   5.4999998770654202E-002   8.2276313117729902     
   6.4999998547136784E-002   3.7367158874302335     
   7.4999998323619366E-002   1.5426808709574360     
   8.4999998100101948E-002  0.95989031970684890     
   9.4999997876584530E-002  0.71991773978013673     
